"DisPicture_ID","DisPicture_DiseaseId","DisPicture_SymptomTypeId","DisPicture_Img","DisPicture_Demo","px","zan","cai","describe","DisPicture_Come","DisPicture_updata","buwei"
592,107,3,"/uploadfiles/image/20131203/20131203143203_6856w.png","疣-病理图片",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:16px;"">真皮层有平凡的黑色素细胞巢</span><span style=""font-size:16px;""><br />
<br />
<br />
<span style=""font-size:14px;font-family:'Times New Roman';""><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 图片来源：<em></em></strong></span><span style=""font-size:14px;font-family:'Times New Roman';""><strong><em>http://www.syyyj.com/e/action/ListInfo/?classid=261</em></strong></span><span style=""font-size:14px;font-family:'Times New Roman';""><strong><em></em></strong></span></span><br />
</div>",,14,"躯干"
593,104,3,"/uploadfiles/image/20131203/20131203143414_0550w.jpg","光线性角化病-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;text-align:center;white-space:normal;"">光线性角化病（萎缩型）：棘层萎缩，基底细胞增生，有明显异型</span><span style=""font-size:14px;line-height:2;""><br />
<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""font-size:14px;line-height:2;""></span><b style=""text-align:right;"">图片来源：<i>皮肤组织病理彩色图谱</i></b><span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;""></span> 
	</div>
</span> 
</div>",,12,
594,104,3,"/uploadfiles/image/20131203/20131203143604_3784w.jpg","光线性角化病-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;text-align:center;white-space:normal;"">光线性角化病（棘突松解型）：表皮基底层上方裂隙，裂隙内有棘层松解细胞</span><br />
<br />
<br />
<br />
	<div style=""text-align:right;"">
		<b style=""font-size:14.399999618530273px;line-height:22.399999618530273px;text-align:right;"">图片来源：<i>皮肤组织病理彩色图谱</i></b> 
	</div>
</div>",,20,
595,104,3,"/uploadfiles/image/20131203/20131203143811_1599w.jpg","光线性角化病-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;text-align:center;white-space:normal;"">光线性角化病（原位癌样型）：表皮突延长、增宽、细胞大小不等，排列紊乱</span><span style=""line-height:2;font-size:14px;""><br />
<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""font-size:14px;line-height:2;""></span><b style=""text-align:right;"">图片来源：<i>皮肤组织病理彩色图谱</i></b><span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;""></span> 
	</div>
</span> 
</div>",,21,
596,104,3,"/uploadfiles/image/20131203/20131203143935_5560w.jpg","光线性角化病-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;text-align:center;white-space:normal;"">光线性角化病（肥厚型）：表皮下部细胞大小不等，排列紊乱，有异型性</span><span style=""font-size:14px;line-height:2;""><br />
<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""font-size:14px;line-height:2;""></span><b style=""text-align:right;"">图片来源：<i>皮肤组织病理彩色图谱</i></b><span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;""></span> 
	</div>
</span> 
</div>",,18,
597,105,2,"/uploadfiles/image/20131203/20131203165052_5402w.jpg","细菌性毛囊炎-躯干",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:1.5;"">&nbsp;细菌性毛囊炎：以毛囊炎为基础，红斑性丘疹脓疱最初存在并随后破裂</span><span style=""font-size:14px;line-height:1.5;"">&nbsp;</span> 
</div>
<span style=""font-size:14px;""><br />
<br />
<br />
<br />
<div style=""text-align:right;"">
	<span style=""text-align:right;line-height:1.5;""></span><b style=""text-align:right;line-height:28px;"">图片来源：</b><b style=""text-align:right;line-height:28px;""> 
	<p class=""MsoNormal"" align=""left"" style=""display:inline !important;"">
		<span lang=""EN-US"" style=""font-family:'Times New Roman';""><em>Acneiform Eruptions in Dermatology</em></span> 
	</p>
</b> 
</div>
</span><span style=""font-size:14px;""> 
<div style=""text-align:right;"">
	<b style=""line-height:28px;text-align:right;""></b><b style=""line-height:28px;text-align:right;""><i><span style=""font-family:'Times New Roman';""><a href=""http://link.springer.com.ezproxy.rowan.edu/book/10.1007/978-1-4614-8344-1"" style=""border:0px;font-family:'Helvetica Neue', Arial, Helvetica, sans-serif;line-height:16px;margin:0px;padding:0px;vertical-align:baseline;outline:0px;color:#333333;-webkit-transition:all 0.2s ease-in-out;transition:all 0.2s ease-in-out;white-space:normal;background-color:#FFFFFF;""><span style=""font-family:Times New Roman;""> 
	<p class=""MsoNormal"" align=""left"">
		<br />
	</p>
</span></a></span></i></b> 
</div>
</span>",,15,"躯干"
599,105,2,"/uploadfiles/image/20131204/20131204104527_2507w.jpg","细菌性毛囊炎-臀部",0,0,1,"<div style=""text-align:justify;"">
	<div style=""text-align:center;"">
		<span style=""font-family:SimSun;font-size:14px;"">细菌性毛囊炎，</span><span style=""font-family:SimSun;font-size:14px;"">一个小男孩的臀部上的</span><span style=""font-family:SimSun;font-size:14px;"">红色毛囊性丘疹</span><span style=""font-family:SimSun;font-size:14px;"">和</span><span style=""font-family:SimSun;font-size:14px;"">丘脓疱疹</span><span style=""font-family:SimSun;font-size:14px;"">。</span>
	</div>
<span style=""font-family:SimSun;font-size:14px;"">
	<div style=""text-align:center;"">
		<span style=""line-height:1.5;""></span>
	</div>
<br />
</span><span style=""font-size:14px;""><br />
<br />
<br />
	<div style=""text-align:right;"">
		<strong style=""line-height:1.5;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; <span style=""text-align:center;font-family:'Times New Roman';""><strong>&nbsp;图片来源：<em></em></strong></span><span style=""text-align:center;font-family:'Times New Roman';""><strong><em><span style=""color:#333333;line-height:14px;background-color:#FFFFFF;"">Paller: Hurwitz Clinical Pediatric Dermatology</span></em></strong></span></strong>
	</div>
</span>
</div>",,13,"臀部"
600,105,2,"/uploadfiles/image/20131204/20131204103115_0680w.jpg","细菌性毛囊炎-四肢",0,0,1,"<div style=""text-align:justify;"">
	<div style=""text-align:center;"">
		<span style=""font-family:SimSun;font-size:14px;line-height:1.5;"">感染病灶的均匀分布。典型的细菌性毛囊炎一个杂乱无章的分布。</span><span style=""font-family:SimSun;font-size:14px;line-height:1.5;""></span>
	</div>
<span style=""line-height:1.5;font-family:SimSun;font-size:14px;""> <br />
<br />
	<div style=""text-align:right;"">
		<span style=""line-height:1.5;""></span><strong style=""font-family:'Times New Roman';text-align:center;"">&nbsp;图片来源：<span style=""color:#333333;font-family:'Times New Roman';line-height:14px;white-space:normal;background-color:#FFFFFF;""><em>Habif: Clinical Dermatology</em></span></strong> 
	</div>
</span> 
</div>",,13,"四肢"
601,105,2,"/uploadfiles/image/20131204/20131204104041_8638w.jpg","细菌性毛囊炎-四肢",0,0,1,"<div style=""text-align:justify;"">
	<div style=""text-align:center;"">
		<span style=""font-family:SimSun;font-size:14px;line-height:1.5;"">深层次细菌性毛囊炎（疖病）的手臂。</span> 
	</div>
<span style=""line-height:1.5;font-family:SimSun;font-size:14px;""><br />
	<div style=""text-align:right;"">
		<span style=""line-height:1.5;""></span><span style=""line-height:1.5;text-align:center;font-family:'Times New Roman';""><strong>&nbsp;图片来源：<em>Weston: Color Textbook of Pediatric Dermatology, 4th ed.</em><em></em></strong></span> 
	</div>
</span> 
</div>",,13,"四肢"
602,105,2,"/uploadfiles/image/20131204/20131204104930_9231w.jpg","细菌性毛囊炎-臀部",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-family:SimSun;font-size:14px;"">细菌性毛囊炎。一个小男孩的臀部上的</span><span style=""line-height:1.5;font-family:SimSun;font-size:14px;"">红斑性毛囊性丘疹和红疹。<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""line-height:1.5;""></span><span style=""line-height:1.5;font-family:'Times New Roman';""><strong>&nbsp;图片来源：<span style=""color:#333333;line-height:14px;background-color:#FFFFFF;""><em>Paller: Hurwitz Clinical Pediatric Dermatology</em></span><em></em></strong></span>
	</div>
</span>
</div>",,14,"臀部"
603,105,3,"/uploadfiles/image/20131204/20131204135508_2975w.jpg","细菌性毛囊炎-病理图片",0,0,1,"<div style=""text-align:left;"">
	<div style=""text-align:center;"">
		<span style=""font-family:SimSun;font-size:14px;"">扩张型含角化物质、皮屑以及众多的球菌的扩张性毛囊</span><span style=""font-family:SimSun;font-size:14px;"">。混合有细胞炎症的浆细胞、<span style=""color:#2B2B2B;font-family:arial, sans-serif;orphans:2;widows:2;background-color:#FAFAFA;"">淋巴细胞和中性粒细胞零星的分布在毛囊周围。</span></span>
	</div>
<span style=""font-family:SimSun;font-size:14px;""><span style=""color:#2B2B2B;font-family:arial, sans-serif;orphans:2;widows:2;background-color:#FAFAFA;""> <br />
<br />
	<div style=""text-align:right;"">
		<span style=""line-height:1.5;""></span><strong style=""text-align:center;"">&nbsp;&nbsp; &nbsp;图片来源：<em><span style=""font-family:Times New Roman;"">Tufted hair folliculitis:&nbsp;</span><span style=""font-family:Times New Roman;"">a case report and literature review</span></em></strong> 
	</div>
</span></span> 
</div>",,18,"躯干"
607,106,2,"/uploadfiles/image/20131205/20131205161146_3176w.jpg","蜂窝织炎-头皮",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;"">头部-</span><a name=""OLE_LINK21""></a><a name=""OLE_LINK20""></a><span style=""line-height:1.5;""><span style=""line-height:1.5;font-size:14px;"">解剖蜂窝组织炎。皮血管镜检查显示黄点、空毛囊皮脂腺开口和黑点。</span><br />
<span style=""line-height:1.5;font-size:14px;""></span></span>
</div>
<div style=""text-align:right;"">
	<span style=""line-height:1.5;font-size:14px;""></span><span style=""line-height:1.5;font-size:14px;"">图片来源：</span><strong style=""line-height:1.5;""><i><span style=""line-height:1.5;font-size:14px;"">http://www.jaad.org</span></i></strong>
</div>",,8,"头皮"
608,106,2,"/uploadfiles/image/20131205/20131205161240_6525w.jpg","蜂窝织炎-面颈部",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;"">面部-B型流感嗜血杆菌（Hib）一度成为儿童患者面部蜂窝组织炎的病因，由于乙型流感嗜血杆菌疫苗的广泛使用，其发病率将减小。</span>
</div>
<span style=""font-size:14px;""></span>
<p class=""popuptext"" align=""center"" style=""text-align:right;margin:5pt 2.1pt;"">
	<a name=""OLE_LINK27""></a><a name=""OLE_LINK26""></a><a name=""OLE_LINK29""></a><a name=""OLE_LINK28""></a><span style=""font-size:14px;"">图片来源：</span><strong><i><span style=""font-size:14px;"">http://www.jaad.org</span></i></strong><span class=""textbold""><b><o:p></o:p></b></span>
</p>",,6,"面颈部"
609,106,2,"/uploadfiles/image/20131205/20131205161330_4322w.jpg","蜂窝织炎-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;"">右腿蜂窝织炎和淋巴管炎。</span>
</div>
<span style=""font-size:14px;""></span>
<p class=""popuptext"" align=""center"" style=""text-align:right;margin:5pt 2.1pt;"">
	<a name=""OLE_LINK30""></a><a name=""OLE_LINK27""></a><a name=""OLE_LINK26""></a><a name=""OLE_LINK29""></a><a name=""OLE_LINK28""></a><span style=""font-size:14px;"">图片来源：</span><strong><i><span style=""font-size:14px;"">http://www.jaad.org</span></i></strong><span class=""textbold""><b><o:p></o:p></b></span>
</p>",,6,"四肢"
610,106,2,"/uploadfiles/image/20131205/20131205161420_8983w.jpg","蜂窝织炎-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;"">蜂窝织炎隐静脉切除术患者。</span>
</div>
<span style=""font-size:14px;""></span>
<p class=""popuptext"" align=""center"" style=""text-align:right;margin:5pt 2.1pt;"">
	<a name=""OLE_LINK31""></a><a name=""OLE_LINK30""></a><a name=""OLE_LINK27""></a><a name=""OLE_LINK26""></a><a name=""OLE_LINK29""></a><a name=""OLE_LINK28""></a><span style=""font-size:14px;"">图片来源：</span><strong><i><span style=""font-size:14px;"">http://www.jaad.org</span></i></strong><span class=""textbold""><b><o:p></o:p></b></span>
</p>",,8,"四肢"
611,106,2,"/uploadfiles/image/20131205/20131205161551_2381w.jpg","蜂窝织炎-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;"">带有大疱的蜂窝织炎。红斑、皮肤水肿与大疱的共存。</span>
</div>
<span style=""font-size:14px;""></span>
<p class=""popuptext"" align=""center"" style=""text-align:right;margin:5pt 2.1pt;"">
	<a name=""OLE_LINK32""></a><a name=""OLE_LINK31""></a><a name=""OLE_LINK30""></a><a name=""OLE_LINK27""></a><a name=""OLE_LINK26""></a><a name=""OLE_LINK29""></a><a name=""OLE_LINK28""></a><span style=""font-size:14px;"">图片来源：</span><strong><i><span style=""font-size:14px;"">http://www.jaad.org</span></i></strong><span class=""textbold""><b><o:p></o:p></b></span>
</p>",,6,"四肢"
612,106,2,"/uploadfiles/image/20131205/20131205161638_5217w.jpg","蜂窝织炎-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;""><span style=""font-size:14px;"">蜂窝织炎伴出血。</span><br />
<span style=""font-size:14px;""></span></span>
</div>
<div style=""text-align:right;"">
	<span style=""line-height:1.5;font-size:14px;""></span><a name=""OLE_LINK29""></a><a name=""OLE_LINK28""></a><span style=""line-height:1.5;font-size:14px;"">图片来源：</span><strong style=""line-height:1.5;""><i><span style=""font-size:14px;"">http://www.jaad.org</span></i></strong>
</div>",,14,"四肢"
613,106,2,"/uploadfiles/image/20131205/20131205161735_4306w.jpg","蜂窝织炎-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;"">小腿及大腿部蜂窝织炎。</span>
</div>
<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;""></span>
</div>
<div style=""text-align:right;"">
	<span style=""line-height:1.5;font-size:14px;""></span><a name=""OLE_LINK25""></a><a name=""OLE_LINK24""></a><a name=""OLE_LINK33""></a><a name=""OLE_LINK32""></a><a name=""OLE_LINK31""></a><a name=""OLE_LINK30""></a><a name=""OLE_LINK27""></a><a name=""OLE_LINK26""></a><a name=""OLE_LINK34""></a><a name=""OLE_LINK29""></a><a name=""OLE_LINK28""></a><span style=""line-height:1.5;text-align:center;font-size:14px;"">图片来源：</span><strong style=""line-height:1.5;text-align:center;""><i><span style=""font-size:14px;"">http://www.jaad.org</span></i></strong>
</div>",,14,"四肢"
614,106,2,"/uploadfiles/image/20131205/20131205161841_4812w.jpg","蜂窝织炎-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;"">嗜酸性蜂窝织炎。</span>
</div>
<span style=""font-size:14px;""></span>
<p class=""popuptext"" align=""center"" style=""text-align:right;margin:5pt 2.1pt;"">
	<a name=""OLE_LINK33""></a><a name=""OLE_LINK32""></a><a name=""OLE_LINK31""></a><a name=""OLE_LINK30""></a><a name=""OLE_LINK27""></a><a name=""OLE_LINK26""></a><a name=""OLE_LINK34""></a><a name=""OLE_LINK29""></a><a name=""OLE_LINK28""></a><span style=""font-size:14px;"">图片来源：</span><strong><i><span style=""font-size:14px;"">http://www.jaad.org</span></i></strong><span class=""textbold""><b><o:p></o:p></b></span>
</p>",,16,"四肢"
615,106,3,"/uploadfiles/image/20131205/20131205162411_6089w.jpg","蜂窝织炎-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""line-height:1.5;font-size:14px;"">嗜酸性蜂窝织炎<br />
</span> 
</div>
<div style=""text-align:center;"">
	<span style=""line-height:1.5;""></span> 
</div>
<p class=""popuptext"" align=""center"" style=""text-align:right;margin:5pt 2.1pt;"">
	<a name=""OLE_LINK37""></a><a name=""OLE_LINK25""></a><a name=""OLE_LINK24""></a><a name=""OLE_LINK38""></a><a name=""OLE_LINK33""></a><a name=""OLE_LINK32""></a><a name=""OLE_LINK31""></a><a name=""OLE_LINK30""></a><a name=""OLE_LINK27""></a><a name=""OLE_LINK26""></a><a name=""OLE_LINK34""></a><a name=""OLE_LINK29""></a><a name=""OLE_LINK28""></a><span style=""font-size:14px;"">图片来源：</span><strong><i><span style=""font-size:14px;"">http://www.jaad.org</span></i></strong><span class=""textbold""><b><o:p></o:p></b></span> 
</p>",,17,
616,105,3,"/uploadfiles/image/20131206/20131206145723_0591w.jpg","细菌性毛囊炎-病理图片",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:SimSun;font-size:14px;line-height:1.5;"">面部疱疹性毛囊炎<br />
<br />
	<div style=""text-align:right;"">
		<span style=""line-height:1.5;""></span><strong style=""color:#2B2B2B;font-family:arial, sans-serif;orphans:2;widows:2;background-color:#FAFAFA;"">&nbsp;图片来源：<em><span style=""font-family:'Times New Roman';""><span style=""margin:0px;padding:0px;border:0px;outline:0px;vertical-align:baseline;"">Herpetic&nbsp;<strong style=""margin:0px;padding:0px;border:0px;outline:0px;vertical-align:baseline;"">folliculitis</strong>&nbsp;barbae. A rare cause of&nbsp;<strong style=""margin:0px;padding:0px;border:0px;outline:0px;vertical-align:baseline;"">folliculitis</strong></span></span></em></strong>
	</div>
</span>
</div>",,14,"面颈部"
617,105,3,"/uploadfiles/image/20131206/20131206151005_9005w.jpg","细菌性毛囊炎-病理图片",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:SimSun;font-size:14px;line-height:1.5;"">簇绒毛毛囊炎<br />
<br />
	<div style=""text-align:right;"">
		<span style=""line-height:1.5;""></span><strong style=""color:#2B2B2B;font-family:arial, sans-serif;orphans:2;widows:2;background-color:#FAFAFA;"">&nbsp;&nbsp;图片来源：<em><span style=""font-family:'Times New Roman';"">Tufted hair folliculitis with linear arrangement</span></em></strong>
	</div>
</span>
</div>",,12,"头皮"
618,105,3,"/uploadfiles/image/20131206/20131206152215_8102w.jpg","细菌性毛囊炎-病理图片",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:SimSun;font-size:14px;line-height:1.5;"">传染性软疣毛囊炎<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""line-height:1.5;""></span><span style=""line-height:1.5;""></span><strong style=""color:#2B2B2B;font-family:arial, sans-serif;orphans:2;widows:2;background-color:#FAFAFA;"">&nbsp;&nbsp;图片来源：<span style=""font-family:Times New Roman;""><em>Paediatric molluscum&nbsp;</em></span><strong style=""margin:0px;padding:0px;border:0px;outline:0px;vertical-align:baseline;""><span style=""font-family:Times New Roman;""><em>folliculitis</em></span></strong><span style=""font-family:Times New Roman;""><em>: a diagnosis to keep in mind.</em></span><span style=""font-family:Times New Roman;""><em></em></span></strong>
	</div>
</span>
</div>",,19,"面颈部"
619,0,2,"/uploadfiles/image/20131209/20131209161556_1652w.jpg","汗孔角化症-臀部",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:SimSun;font-size:14px;line-height:2;"">汗孔角化症：</span><span style=""font-family:SimSun;font-size:14px;line-height:2;"">皮损中央及边缘增厚，角化过度，呈疣状隆起，仍可见堤状隆起边缘<br />
<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""font-size:14px;line-height:2;""></span><b style=""font-size:14px;line-height:2;"">图片来源：<i>《中国临床皮肤病学》</i></b><span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;""></span> 
	</div>
<br />
<br />
<br />
</span> 
</div>",,0,"臀部"
620,0,2,"/uploadfiles/image/20131209/20131209161859_9336w.jpg","汗孔角化症-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">汗孔角化症：</span><span style=""font-family:'Times New Roman';font-size:14px;line-height:2;"">A</span><span style=""font-size:14px;line-height:2;"">.&nbsp;</span><span style=""font-size:14px;line-height:2;"">伴有前臂处的多处皮损的</span><span style=""font-size:14px;line-height:2;"">播散性浅表性光线性汗孔角化症；</span><span style=""font-family:'Times New Roman';font-size:14px;line-height:2;"">B.&nbsp;</span><span style=""font-size:14px;line-height:2;"">患者的前臂处可清楚观察到</span><span style=""font-size:14px;line-height:1.5;""><span style=""line-height:2;"">这种特征性的凹陷（箭头处）</span><br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i><span style=""font-family:'Times New Roman';"">Fitzpatrick’s dermatology in general medicine</span></i><span></span></b> 
	</p>
<br />
<br />
<br />
<br />
</span> 
</div>
<p class=""MsoNormal"">
	<o:p></o:p>
</p>",,0,"四肢"
621,109,2,"/uploadfiles/image/20131209/20131209161833_8659w.png","毛囊角化病-躯干",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">颈、肩前三角及两腋多数毛囊性小丘疹，增大呈疣状，色棕黄、污灰，顶端覆以油腻状黏着性结痂或糠样鳞屑<br />
<br />
<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; <b style=""text-align:right;color:#000000;text-transform:none;line-height:21px;text-indent:0px;letter-spacing:normal;font-family:&quot;sans serif&quot;, tahoma, verdana, helvetica;font-size:14px;font-style:normal;font-variant:normal;word-spacing:0px;white-space:normal;orphans:2;widows:2;-webkit-text-size-adjust:auto;-webkit-text-stroke-width:0px;"">图片来源：<span style=""font-family:'Times New Roman';"">中国临床皮肤病学</span></b></span>
</p>",,5,"躯干"
622,108,2,"/uploadfiles/image/20131209/20131209162214_6843w.jpg","汗孔角化症-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">汗孔角化症：</span><span style=""font-size:14px;line-height:2;"">在左下肢处的多个</span><span style=""font-size:14px;line-height:2;"">褐色角化病变<br />
<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""font-size:14px;line-height:2;font-family:'Times New Roman';""><strong>图片来源：</strong></span><span style=""font-size:14px;line-height:2;font-family:'Times New Roman';""><strong><em>Japanese Dermatological Association</em></strong></span><span style=""font-size:14px;line-height:2;font-family:'Times New Roman';""><strong><em></em></strong></span> 
	</div>
<br />
<br />
<br />
</span> 
</div>",,9,"四肢"
623,108,2,"/uploadfiles/image/20131209/20131209162432_2609w.jpg","汗孔角化症-臀部",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;text-align:right;font-family:'Times New Roman';""><span style=""font-size:14px;line-height:2;"">汗孔角化症：</span><span style=""font-size:14px;line-height:2;"">臀部的</span></span><span style=""font-family:'Times New Roman';font-size:14px;line-height:2;text-align:right;"">褐色疣状斑块<br />
<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;""><strong>&nbsp; 图片来源：</strong></span><span style=""font-size:14px;line-height:2;""><strong><em>Japanese Dermatological Association</em></strong></span><span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;""></span><span style=""font-size:14px;line-height:2;""></span>
	</div>
</span>
</div>
<span style=""font-size:14px;line-height:2;text-align:right;white-space:normal;font-family:'Times New Roman';""><strong> <br />
<br />
<br />
<br />
</strong></span><span style=""text-align:right;""></span>",,10,"臀部"
624,109,2,"/uploadfiles/image/20131209/20131209162615_9387w.png","毛囊角化病-躯干",0,0,1,"<p align=""center"">
	<span style=""font-size:16px;"">患者腋部见毛囊性疣状丘疹，色棕黄、污灰，部分可融合成不规则斑块<br />
<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <b style=""text-align:right;color:#000000;text-transform:none;line-height:21px;text-indent:0px;letter-spacing:normal;font-family:&quot;sans serif&quot;, tahoma, verdana, helvetica;font-size:14px;font-style:normal;font-variant:normal;word-spacing:0px;white-space:normal;orphans:2;widows:2;-webkit-text-size-adjust:auto;-webkit-text-stroke-width:0px;"">图片来源：<span style=""font-family:&quot;Times New Roman&quot;;"">中国临床皮肤病学</span></b></span>
</p>",,5,"躯干"
625,108,2,"/uploadfiles/image/20131209/20131209162624_3471w.jpg","汗孔角化症-掌跖",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">汗孔角化症：</span><span style=""font-size:14px;line-height:2;"">左脚第三个脚指头处的</span><span style=""font-size:14px;line-height:2;"">疣状结节<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i><span><span style=""font-family:Times New Roman;"">Japanese Dermatological Association</span><span style=""font-family:'Times New Roman';""></span></span></i><span></span></b>
	</p>
</span>
</div>",,13,"掌跖"
